"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         302,      0.2542172586,       3.588032066,       4.002315179,        10.3704715
          0,           0,         303,      0.3013129132,       3.548665822,       3.957367862,        10.2458526
          0,           0,         304,      0.2827668617,       3.456374139,       4.054055249,       10.46650224
          0,           0,         305,      0.2841959834,       3.625153218,       4.136135973,       10.57847658
          0,           0,         306,      0.2790122545,       3.576145294,       4.032488622,       10.45824982
          0,           0,         307,      0.2910202652,       3.472760559,       4.016774779,       10.62588359
          0,           0,         308,      0.2975784695,       3.531317398,        4.07414918,       10.77009458
          0,           0,         309,      0.3114314542,       3.603228197,       4.144705233,       10.91299529
          0,           0,         310,      0.3649707117,       3.734245467,       4.265496314,       11.05280783
          0,           0,         311,      0.3728482806,       3.809375777,       4.330918778,       11.18768645
          0,           0,         312,      0.3990232563,       3.875115292,       4.377127986,        11.3315048
          0,           0,         313,      0.3784924243,       3.922867673,        4.41221923,       11.47646112
          0,           0,         314,       0.393407994,       4.013971861,       4.496850255,       11.62647902
          0,           0,         315,      0.4004587994,       4.052223192,       4.538073664,       11.76904344
          0,           0,         316,      0.3769311464,       4.170722352,       4.650097177,       11.91427768
          0,           0,         317,      0.4143330347,       4.268041421,       4.743470031,       12.06222237
          0,           0,         318,      0.3912721282,       4.392664419,        4.84812242,        12.2063228
          0,           0,         319,      0.3731078023,       4.469837862,       4.925562952,        12.3456059
          0,           0,         320,      0.3801493908,       4.518909739,       4.968149087,       12.49027575
          0,           0,         321,      0.3760468425,        4.60368822,       5.057975631,       12.63038787
          0,           0,         322,      0.3559505932,       4.710017974,       5.157695969,       12.77713226
          0,           0,         323,      0.3507391183,        4.75472366,        5.20514581,        12.9204216
          0,           0,         324,      0.3659997098,       4.814270627,        5.24931605,       13.06550343
          0,           0,         325,      0.3796342293,       4.857394274,       5.287271303,       13.20950391
          0,           0,         326,      0.3388129145,       4.836072664,       5.278858618,       13.09218421
          0,           0,         327,      0.3576062069,       4.908942919,       5.338856885,       13.23743863
          0,           0,         328,      0.3584248577,       4.956246979,       5.379302571,       13.38125953
          0,           0,         329,      0.3715544289,       5.030779541,       5.451665324,        13.5241256
          0,           0,         330,      0.3655639049,       5.085668063,       5.491443518,       13.66874519
          0,           0,         331,      0.3907963415,        5.12903163,       5.527064801,       13.81466023
          0,           0,         332,      0.3889324344,       5.086108267,        5.49520574,       13.69142089
          0,           0,         333,      0.3860678481,       5.144010502,       5.571442503,       13.83375649
          0,           0,         334,      0.4055632034,       5.108751372,       5.547139604,        13.7161663
          0,           0,         335,       0.392498469,       5.199070934,       5.632268185,       13.86213309
          0,           0,         336,       0.360162253,       5.183704029,       5.634176581,       13.74388405
          0,           0,         337,      0.3849593994,        5.24849546,       5.686542457,       13.88860968
          0,           0,         338,      0.4070794134,       5.297389778,       5.724303852,       14.03217825
          0,           0,         339,      0.4246321877,       5.238785361,       5.682855929,       13.91154314
          0,           0,         340,      0.4302767051,       5.208743607,       5.663591606,        13.7947887
          0,           0,         341,      0.4319129994,       5.261181988,       5.727193493,       13.93423035
          0,           0,         342,      0.4513954397,       5.234962043,       5.702316223,       13.81926844
          0,           0,         343,      0.4311522824,       5.323935396,       5.791231612,       13.96118997
          0,           0,         344,      0.4574294959,       5.419882877,       5.872693863,       14.10797206
          0,           0,         345,      0.4410262593,       5.504541554,        5.96733895,       14.25321375
          0,           0,         346,      0.4370704757,       5.607378823,       6.049234959,       14.39915653
          0,           0,         347,      0.4506368247,       5.669216762,       6.096997402,       14.54324087
          0,           0,         348,      0.3991087145,       5.733322456,       6.147416701,       14.68760571
          0,           0,         349,      0.4292330463,       5.799642177,       6.196110295,       14.83186203
          0,           0,         350,      0.4239075025,       6.119161487,       6.687436779,       14.90875261
          0,           0,         351,      0.4473116481,       6.213377237,       6.759135366,       15.05522226
          0,           0,         352,      0.4880964969,       6.277006205,       6.799224337,       15.20091284
          0,           0,         353,      0.5179312143,       6.333579715,       6.830550436,       15.35047724
          0,           0,         354,      0.5009133105,       6.395845565,       6.880709002,       15.49882603
