"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         335,      -10.53002304,      -8.315319369,      -7.896965469,      -5.047960381
          0,           0,         336,      -10.58614672,      -8.348310607,      -7.960731006,      -5.103097472
          0,           0,         337,      -10.64872304,      -8.399745705,      -8.025268173,      -5.164776717
          0,           0,         338,      -10.70037494,      -8.464021997,      -8.068604806,      -5.216217362
          0,           0,         339,      -10.72293438,      -8.527725876,      -8.075401873,      -5.239679774
          0,           0,         340,      -10.71509602,      -8.569565882,      -8.055486106,      -5.233271761
          0,           0,         341,      -10.69435688,      -8.573826363,      -8.031478155,      -5.213552704
          0,           0,         342,      -10.67830868,      -8.552849825,      -8.018517453,      -5.197896025
          0,           0,         343,      -10.67658532,      -8.528944881,      -8.023212914,      -5.196065762
          0,           0,         344,      -10.69274729,      -8.516733033,      -8.047479522,      -5.211763193
          0,           0,         345,       -10.7273628,       -8.52249913,      -8.090884832,      -5.245642921
          0,           0,         346,      -10.77825521,      -8.547884093,      -8.150156806,      -5.295593224
          0,           0,         347,       -10.8396507,      -8.592601382,      -8.216207163,      -5.356008976
          0,           0,         348,      -10.89786498,      -8.653019729,      -8.270369601,      -5.413668593
          0,           0,         349,      -10.93345195,      -8.719222203,      -8.292140464,      -5.449729392
          0,           0,         350,      -10.93683665,      -8.773288207,      -8.280806703,      -5.454472298
          0,           0,         351,       -10.9194227,      -8.792651214,       -8.25676855,      -5.438300708
          0,           0,         352,      -10.90038177,      -8.779339599,      -8.238717782,      -5.419892977
          0,           0,         353,      -10.89255936,      -8.754425425,      -8.236220868,      -5.412138917
          0,           0,         354,      -10.90154827,      -8.736475249,      -8.252688408,      -5.420785891
          0,           0,         355,      -10.92864599,      -8.734665108,      -8.288359495,      -5.447247415
          0,           0,         356,      -10.97331188,      -8.752194108,      -8.341584457,      -5.491041665
          0,           0,         357,      -11.03109732,       -8.78930376,      -8.405917238,      -5.547836835
          0,           0,         358,      -11.09246305,      -8.844076988,       -8.46715558,      -5.608409247
          0,           0,         359,      -11.13935635,      -8.909789729,      -8.503735211,       -5.65532247
          0,           0,         360,      -11.15618042,      -8.971752574,       -8.50493529,      -5.673233485
          0,           0,         361,      -11.14562544,      -9.007145744,      -8.484238306,       -5.66406769
          0,           0,         362,      -11.12585404,      -9.005662754,      -8.462742852,      -5.645188567
          0,           0,         363,      -11.11273606,       -8.98296645,      -8.453511236,      -5.632347033
          0,           0,         364,      -11.11454623,      -8.960641529,      -8.462028865,      -5.633963201
          0,           0,         365,      -11.13394705,      -8.951613242,      -8.489591331,      -5.652838898
          0,           0,         366,      -11.17138801,      -8.961017606,      -8.535503589,      -5.689500162
          0,           0,         367,      -11.22389542,      -8.989950422,      -8.595648376,      -5.741054501
          0,           0,         368,      -11.28507893,      -9.037772041,      -8.659852321,      -5.801315736
          0,           0,         369,      -11.34022416,      -9.100136579,       -8.70899255,      -5.856078704
          0,           0,         370,      -11.37102626,      -9.165807831,      -8.725400386,      -5.887541536
          0,           0,         371,      -11.37102938,      -9.215576788,      -8.712214404,      -5.888927943
          0,           0,         372,      -11.35352452,      -9.229158061,      -8.689774657,      -5.872559957
          0,           0,         373,      -11.33660481,      -9.212929893,      -8.674736009,       -5.85616138
          0,           0,         374,      -11.33152502,      -9.188556277,      -8.675405773,      -5.851067783
          0,           0,         375,      -11.34319315,      -9.172977428,      -8.694596824,      -5.862337864
          0,           0,         376,      -11.37257642,      -9.174135244,       -8.73233872,      -5.891048013
          0,           0,         377,      -11.41869699,      -9.194628804,      -8.786432974,      -5.936284423
          0,           0,         378,       -11.4767988,       -9.23444374,      -8.849865692,      -5.993426575
          0,           0,         379,      -11.53637703,       -9.29110875,      -8.907692461,      -6.052321701
          0,           0,         380,      -11.57975059,      -9.357046267,      -8.939788991,      -6.095876427
          0,           0,         381,      -11.59331186,      -9.416829941,      -8.938568059,      -6.110600261
          0,           0,         382,      -11.58191142,      -9.447234299,      -8.918608748,       -6.10051531
          0,           0,         383,      -11.56332115,      -9.442192649,      -8.899409975,      -6.082717117
          0,           0,         384,      -11.55224394,       -9.41904598,      -8.892668595,      -6.071838678
          0,           0,         385,      -11.55615847,      -9.398298422,      -8.903381006,      -6.075509621
          0,           0,         386,      -11.57710665,      -9.391444064,      -8.932400906,      -6.095904485
          0,           0,         387,      -11.61582534,      -9.403289164,      -8.979103762,      -6.133830396
          0,           0,         388,       -11.6686476,      -9.434276549,      -9.038748364,      -6.185718716
          0,           0,         389,      -11.72900694,      -9.483728752,      -9.100836729,      -6.245220198
          0,           0,         390,      -11.78183155,      -9.546729578,      -9.146640058,      -6.297778111
          0,           0,         391,      -11.81002482,      -9.611430299,      -9.160667978,      -6.326723497
          0,           0,         392,      -11.80862839,      -9.657744278,      -9.147405902,      -6.326683065
          0,           0,         393,      -11.79163868,      -9.667904308,      -9.126570726,      -6.310746543
          0,           0,         394,       -11.7761346,      -9.650311551,      -9.113486586,      -6.295686944
          0,           0,         395,      -11.77235219,      -9.626595079,      -9.115685506,      -6.291849573
          0,           0,         396,      -11.78534595,      -9.612754116,      -9.136029758,      -6.304421475
          0,           0,         397,      -11.81551672,      -9.615589921,      -9.174279444,      -6.333912295
          0,           0,         398,      -11.86185295,      -9.637596184,      -9.228039448,      -6.379373071
          0,           0,         399,      -11.91961954,      -9.678688972,      -9.290202399,      -6.436216306
          0,           0,         400,      -11.97776568,      -9.736055457,      -9.345724929,      -6.493765947
          0,           0,         401,      -12.01922741,      -9.801672124,      -9.375780935,      -6.535482347
